gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC06CB2F292	NRG1	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	IGF2	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBP3	P17936	False	IBP3_HUMAN		CPI-SS099ACF7FB	IGFBP3	0.0	0.062	0.073	0.009	0.087	0.357	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFL2	Q6UWQ7	False	IGFL2_HUMAN		CPI-SS08EDE5442	IGFL2	0.0	0.0	0.0	0.006	0.0	0.0	0.016	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
IGFL3	Q6UXB1	False	IGFL3_HUMAN		CPI-SS0327E1782	IGFL3	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.139	0.0	0.0	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC02DEB4893	IFNG	0.0	0.042	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SC09F9339AD	IFNL1	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL11	P20809	False	IL11_HUMAN		CPI-SC0409FF431	IL11	0.001	0.018	0.025	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-SC0C6EBD4D8	IL15	0.059	0.019	0.016	0.001	0.021	0.286	0.0	0.0	0.0	0.042	0.0	0.0	0.007	0.008	0.082
IL18	Q14116	False	IL18_HUMAN		CPI-SC09CC14C07	IL18	0.028	0.003	0.011	0.171	0.109	0.0	0.393	0.0	0.014	0.035	0.0	0.0	0.616	0.0	0.531
IL1B	P01584	False	IL1B_HUMAN		CPI-SC0D5A18C2E	IL1B	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.014	0.0	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-SC06CA2BDAB	IL1RN	0.0	0.0	0.0	0.012	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SC01BC018A0	IL1B	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.014	0.0	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-SC0CEE7CCC6	IL1RN	0.0	0.0	0.0	0.012	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RAP	Q9NPH3	False	IL1AP_HUMAN		CPI-SS0E12A78EF	IL1RAP	0.017	0.004	0.005	0.028	0.005	0.0	0.049	0.0	0.0	0.056	0.0	0.5	0.0	0.0	0.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0D8DC28C6	LRRC4B	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC4C	Q9HCJ2	False	LRC4C_HUMAN		CPI-SS00373B59C	LRRC4C	0.001	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0F023190B	LRFN4	0.0	0.014	0.012	0.035	0.022	0.0	0.148	0.0	0.0	0.194	0.0	0.0	0.055	0.0	0.112
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS0CBB9D57D	LRFN5	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0114881C6	IL2	0.0	0.059	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0DE80D39C	IL2	0.0	0.059	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-SC01684BC2F	IL21	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL22	Q9GZX6	False	IL22_HUMAN		CPI-SC052CCA5BF	IL22	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.893	0.0	0.0	0.0	0.0
IL26	Q9NPH9	False	IL26_HUMAN		CPI-SC0F4F95585	IL26	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL33	O95760	False	IL33_HUMAN		CPI-SC0A2B4E2CE	IL33	0.0	0.0	0.0	0.0	0.082	0.5	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL6	P05231	False	IL6_HUMAN		CPI-SC0E81D7329	IL6	0.0	0.001	0.0	0.0	0.199	0.0	0.0	0.0	0.0	0.007	0.0	0.25	0.0	0.0	0.0
IL7	P13232	False	IL7_HUMAN		CPI-SC0089DC473	IL7	0.008	0.0	0.0	0.01	0.002	0.071	0.033	0.0	0.0	0.007	0.0	0.0	0.026	0.0	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-SC07B215915	ULBP1	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-SC013345660	ULBP2	0.005	0.002	0.005	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-SC059E0FCB6	ULBP3	0.0	0.022	0.012	0.005	0.003	0.0	0.148	0.0	0.014	0.0	0.0	0.0	0.005	0.024	0.01
MICA	Q29983	False	MICA_HUMAN		CPI-SC0324880F8	MICA	0.006	0.026	0.013	0.011	0.065	0.0	0.098	0.0	0.0	0.007	0.0	0.0	0.033	0.0	0.0
MICB	Q29980	False	MICB_HUMAN		CPI-SC00BFC481D	MICB	0.027	0.018	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.041
CLEC2B	Q92478	False	CLC2B_HUMAN		CPI-SS025C8F785	CLEC2B	0.163	0.602	0.661	0.0	0.565	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0E0D00210	LRRC4B	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0FA9304CE	LRFN4	0.0	0.014	0.012	0.035	0.022	0.0	0.148	0.0	0.0	0.194	0.0	0.0	0.055	0.0	0.112
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS081E1A895	LRFN5	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS08069FE13	NLGN3	0.0	0.0	0.002	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS09B85D556	SLITRK2	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
SLITRK3	O94933	False	SLIK3_HUMAN		CPI-SS044E718AF	SLITRK3	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS02C509183	LTB	0.412	0.188	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	TNFSF14	0.005	0.046	0.086	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XCL1	P47992	False	XCL1_HUMAN		CPI-SS07EF9679E	XCL1	0.004	0.024	0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XCL2	Q9UBD3	False	XCL2_HUMAN		CPI-SS0E29693E6	XCL2	0.001	0.01	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPAR1	Q92633	False	LPAR1_HUMAN		CPI-SS0E4245B64	LPAR1	0.006	0.0	0.0	0.009	0.211	0.0	0.049	0.0	0.014	0.035	0.0	0.75	0.0	0.0	0.01
LPAR2	Q9HBW0	False	LPAR2_HUMAN		CPI-SS076F4624B	LPAR2	0.117	0.156	0.19	0.009	0.005	0.0	0.082	0.0	0.027	0.007	0.0	0.0	0.014	0.172	0.01
LPAR3	Q9UBY5	False	LPAR3_HUMAN		CPI-SS046661AE7	LPAR3	0.0	0.006	0.005	0.0	0.0	0.0	0.016	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0
THY1	P04216	False	THY1_HUMAN		CPI-SS0118D1B89	THY1	0.001	0.005	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	CD55	0.814	0.663	0.841	0.315	0.594	0.357	0.377	0.0	0.0	0.056	1.0	0.0	0.415	0.968	0.316
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	MDK	0.0	0.005	0.0	0.08	0.052	0.571	0.066	1.0	0.0	0.076	0.0	0.75	0.549	0.08	0.214
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	PTN	0.0	0.0	0.0	0.0	0.392	0.071	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS042FCC9BE	NECTIN3	0.035	0.118	0.128	0.089	0.12	0.214	0.475	0.0	0.0	0.486	0.0	0.0	0.048	0.0	0.52
NTN1	O95631	False	NET1_HUMAN		CPI-SS00C9DE87A	NTN1	0.0	0.001	0.0	0.012	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.031
NTN4	Q9HB63	False	NET4_HUMAN		CPI-SS0C72D53A2	NTN4	0.0	0.0	0.0	0.002	0.07	0.357	0.033	0.0	0.0	0.007	0.0	0.25	0.0	0.0	0.01
NTN1	O95631	False	NET1_HUMAN		CPI-SS07660BCA2	NTN1	0.0	0.001	0.0	0.012	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.031
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0193D81E1	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC060C69786	NRTN	0.0	0.01	0.002	0.012	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.102
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0A6FCBF7C	CNTN1	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	DLL1	0.002	0.008	0.038	0.027	0.065	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0E5A6ADB3	DLL3	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0AFCA0602	DLL4	0.0	0.003	0.0	0.131	0.002	0.071	0.459	0.667	0.0	0.361	0.0	0.0	0.086	0.0	0.551
JAG1	P78504	False	JAG1_HUMAN		CPI-SS052ADA696	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0DB3F5A37	JAG2	0.008	0.002	0.004	0.003	0.0	0.0	0.066	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS029811409	CNTN1	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	DLL1	0.002	0.008	0.038	0.027	0.065	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS06BBCAC08	DLL3	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS08E4D6FA9	DLL4	0.0	0.003	0.0	0.131	0.002	0.071	0.459	0.667	0.0	0.361	0.0	0.0	0.086	0.0	0.551
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS065B2DBAE	JAG2	0.008	0.002	0.004	0.003	0.0	0.0	0.066	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0730D1EF3	CNTN1	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0BDC912F3	CNTN1	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	DLL1	0.002	0.008	0.038	0.027	0.065	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	DLL3	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	DLL4	0.0	0.003	0.0	0.131	0.002	0.071	0.459	0.667	0.0	0.361	0.0	0.0	0.086	0.0	0.551
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0263EFDDF	JAG2	0.008	0.002	0.004	0.003	0.0	0.0	0.066	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	DLL1	0.002	0.008	0.038	0.027	0.065	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS098C2FFC0	DLL3	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0558101D1	DLL4	0.0	0.003	0.0	0.131	0.002	0.071	0.459	0.667	0.0	0.361	0.0	0.0	0.086	0.0	0.551
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS096F3E0F2	JAG2	0.008	0.002	0.004	0.003	0.0	0.0	0.066	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS015B87133	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0EDD8CDD4	JAG1	0.004	0.007	0.006	0.064	0.167	0.0	0.295	0.0	0.0	0.014	0.0	0.25	0.05	0.0	0.163
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02EEA092C	JAG2	0.008	0.002	0.004	0.003	0.0	0.0	0.066	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-SC0CDC669B3	OSM	0.0	0.011	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIF	P15018	False	LIF_HUMAN		CPI-SC0F30798CC	LIF	0.0	0.001	0.0	0.01	0.012	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.01
OSM	P13725	False	ONCM_HUMAN		CPI-SC04DB1BDAB	OSM	0.0	0.011	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PENK	P01210	False	PENK_HUMAN		CPI-SS0D97012FB	PENK	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS0DAB76F63	PNOC	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.384	0.0
OXT	P01178	False	NEU1_HUMAN		CPI-SS0E8F8E4F1	OXT	0.011	0.005	0.001	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.048	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	PTHLH	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	SCT	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.667	0.0	0.014	0.0	0.0	0.0	0.0	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0CB25BBAE	SCT	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.667	0.0	0.014	0.0	0.0	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS07361522F	PGF	0.003	0.002	0.001	0.011	0.115	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	VEGFA	0.021	0.01	0.014	0.288	0.432	0.214	0.705	0.667	0.822	0.41	1.0	0.25	0.332	0.016	0.663
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS00D51DD37	VEGFB	0.25	0.132	0.103	0.11	0.489	0.357	0.361	0.667	0.0	0.222	0.893	0.25	0.043	0.044	0.245
PGF	P49763	False	PLGF_HUMAN		CPI-SC0B51DC960	PGF	0.003	0.002	0.001	0.011	0.115	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SC0AFC650CD	VEGFA	0.021	0.01	0.014	0.288	0.432	0.214	0.705	0.667	0.822	0.41	1.0	0.25	0.332	0.016	0.663
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SC03F1C301F	VEGFB	0.25	0.132	0.103	0.11	0.489	0.357	0.361	0.667	0.0	0.222	0.893	0.25	0.043	0.044	0.245
PGF	P49763	False	PLGF_HUMAN		CPI-SS01790830C	PGF	0.003	0.002	0.001	0.011	0.115	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS034083FFA	SEMA3A	0.0	0.0	0.004	0.0	0.004	0.071	0.0	0.0	0.822	0.028	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS043E22BF5	VEGFA	0.021	0.01	0.014	0.288	0.432	0.214	0.705	0.667	0.822	0.41	1.0	0.25	0.332	0.016	0.663
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS00508D1C2	VEGFB	0.25	0.132	0.103	0.11	0.489	0.357	0.361	0.667	0.0	0.222	0.893	0.25	0.043	0.044	0.245
PGF	P49763	False	PLGF_HUMAN		CPI-SS065D9259F	PGF	0.003	0.002	0.001	0.011	0.115	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0F67B526A	SEMA3C	0.0	0.002	0.001	0.097	0.195	0.0	0.311	0.0	0.0	0.146	0.0	1.0	0.005	0.0	0.031
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0674B0F46	SEMA3F	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.01
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS046F8AD8B	VEGFA	0.021	0.01	0.014	0.288	0.432	0.214	0.705	0.667	0.822	0.41	1.0	0.25	0.332	0.016	0.663
PLAU	P00749	False	UROK_HUMAN		CPI-SS036B08188	PLAU	0.0	0.0	0.0	0.0	0.017	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	PDGFA	0.019	0.005	0.007	0.213	0.013	0.286	0.508	0.0	0.014	0.042	0.0	0.75	0.434	0.0	0.041
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	PDGFB	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.007	0.0	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS06DA9B4FE	PDGFC	0.0	0.001	0.0	0.002	0.02	0.071	0.033	0.0	0.0	0.007	0.0	0.0	0.019	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC00DF4C861	PDGFB	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.007	0.0	0.0
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SC042177446	PDGFD	0.013	0.0	0.025	0.0	0.033	0.286	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.008	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	PDGFB	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.007	0.0	0.0
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0B3C76C9D	PDGFD	0.013	0.0	0.025	0.0	0.033	0.286	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.008	0.0
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	PODXL	0.0	0.006	0.009	0.0	0.0	0.643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS01EBB8D76	PODXL2	0.009	0.006	0.006	0.06	0.0	0.0	0.082	0.0	0.0	0.035	0.0	0.0	0.048	0.148	0.143
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS0D479FBB7	SELPLG	0.02	0.103	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS00D1CB372	CD34	0.0	0.0	0.0	0.0	0.313	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	PVR	0.0	0.0	0.0	0.029	0.02	0.0	0.213	0.667	0.0	0.007	0.0	0.0	0.053	0.0	0.031
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	PVR	0.0	0.0	0.0	0.029	0.02	0.0	0.213	0.667	0.0	0.007	0.0	0.0	0.053	0.0	0.031
GCG	P01275	False	GLUC_HUMAN		CPI-SS04D518182	GCG	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS0611CCD79	PPY	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	PYY	0.0	0.006	0.006	0.004	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.05	0.0	0.082
GNRH1	P01148	False	GON1_HUMAN		CPI-SS07CD4DFE1	GNRH1	0.003	0.001	0.0	0.005	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNRH2	O43555	False	GON2_HUMAN		CPI-SS08F0C1140	GNRH2	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSAP	P07602	False	SAP_HUMAN		CPI-SS0D8DE8E59	PSAP	0.308	0.14	0.167	0.143	0.752	0.643	0.672	0.667	0.014	0.062	0.0	0.5	0.27	0.328	0.265
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SC0E7F51B25	RSPO1	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC031A56DEB	WNT10A	0.015	0.007	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0B9D5B3BB	WNT11	0.0	0.003	0.005	0.016	0.079	0.0	0.082	0.0	0.027	0.028	0.0	0.0	0.002	0.02	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC08F2BED38	WNT16	0.008	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC061351B3F	WNT2	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC077E857AE	WNT2B	0.0	0.003	0.001	0.009	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.012	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC05E81C125	WNT5A	0.0	0.0	0.0	0.002	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC02EBDBB5C	WNT5B	0.0	0.0	0.0	0.064	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.02	0.0
